crayfish.id,species,lifestyle,sex,clawside,carapace.length.mm,claw.length,maxclawstr.N,PC1.claw.size
CM35,c.monongalensis,burrower,f,l,33.32,17.09,1.247316,-1.47E+00
CM35,c.monongalensis,burrower,f,r,33.32,16.98,19.383693,-1.27E+00
CM36,c.monongalensis,burrower,f,r,35.08,23.89,1.347906,1.06E+00
CM36,c.monongalensis,burrower,f,l,35.08,22.6,13.861302,2.64E-01
CM37,c.monongalensis,burrower,m,r,28.95,17.81,1.549086,-1.68E+00
CM37,c.monongalensis,burrower,m,l,28.95,20.75,11.889738,5.26E-02
CM38,c.monongalensis,burrower,m,l,19.29,10.68,3.0177,-3.41E+00
CM38,c.monongalensis,burrower,m,r,19.29,10,22.320921,-3.49E+00
CM39,c.monongalensis,burrower,m,r,25.34,15.26,1.166844,-1.54E+00
CM39,c.monongalensis,burrower,m,l,25.34,15.4,14.072541,-1.59E+00
CM40,c.monongalensis,burrower,m,r,23.94,15.04,1.730148,-1.84E+00
CM40,c.monongalensis,burrower,m,l,23.94,14.48,12.191508,-1.77E+00
CM41,c.monongalensis,burrower,m,r,27.38,20.3,3.088113,-1.43E-01
CM41,c.monongalensis,burrower,m,l,27.38,19.75,16.959474,-1.64E-01
CR01,c.robustus,nonburrower,f,r,45.26,33.11,15.571332,4.47E+00
CR01,c.robustus,nonburrower,f,l,45.26,32.95,18.900861,4.44E+00
CR02,c.robustus,nonburrower,f,r,50.93,39.5,7.624722,7.75E+00
CR02,c.robustus,nonburrower,f,l,50.93,38.85,16.99971,5.41E+00
CR03,c.robustus,nonburrower,m,r,36.17,26.65,0.814779,2.54E+00
CR03,c.robustus,nonburrower,m,l,36.17,25.85,10.833543,2.01E+00
CR04,c.robustus,nonburrower,m,l,44.81,42.18,21.687204,5.58E+00
CR04,c.robustus,nonburrower,m,r,44.81,44.8,25.610214,6.30E+00
CR05,c.robustus,nonburrower,m,r,32.84,24.85,8.892156,6.59E-01
CR05,c.robustus,nonburrower,m,l,32.84,23.62,9.002805,1.23E+00
CR06,c.robustus,nonburrower,m,r,29.98,18.89,1.30767,-5.22E-01
CR06,c.robustus,nonburrower,m,l,29.98,18.01,6.196344,-7.16E-01
CR07,c.robustus,nonburrower,f,l,26.79,16.8,4.858497,-4.22E-01
CR07,c.robustus,nonburrower,f,r,26.79,16.63,13.338234,-1.30E+00
CR08,c.robustus,nonburrower,m,r,39.77,31.44,9.063159,3.51E+00
CR08,c.robustus,nonburrower,m,l,39.77,30.68,19.081923,4.42E+00
CR09,c.robustus,nonburrower,m,l,30.89,20.9,11.105136,5.50E-01
CR09,c.robustus,nonburrower,m,r,30.89,20.35,13.760712,-3.07E-01
CR10,c.robustus,nonburrower,m,l,37.78,28.11,14.676081,2.56E+00
CR10,c.robustus,nonburrower,m,r,37.78,28.63,18.558855,2.07E+00
CR11,c.robustus,nonburrower,f,r,36.2,25.19,7.765548,2.57E+00
CR11,c.robustus,nonburrower,f,l,36.2,25.1,8.057259,1.34E+00
CR13,c.robustus,nonburrower,f,r,34.83,23.34,11.145372,1.61E+00
CR13,c.robustus,nonburrower,f,l,34.83,23.08,12.734694,1.70E+00
CR14,c.robustus,nonburrower,m,l,35.85,23.34,10.471419,1.04E+00
CR14,c.robustus,nonburrower,m,r,35.85,25.01,27.541542,9.85E-01
CR15,c.robustus,nonburrower,f,r,37.34,26.61,9.264339,2.75E+00
CR15,c.robustus,nonburrower,f,l,37.34,26.4,18.548796,1.69E+00
CR16,c.robustus,nonburrower,f,r,43.53,32.66,10.46136,5.04E+00
CR16,c.robustus,nonburrower,f,l,43.53,31.38,15.903279,5.25E+00
CR17,c.robustus,nonburrower,f,r,43.15,31.85,7.654899,3.60E+00
CR17,c.robustus,nonburrower,f,l,43.15,30.78,25.911984,6.13E+00
CR18,c.robustus,nonburrower,f,l,32.16,19.62,5.814102,-3.13E-01
CR18,c.robustus,nonburrower,f,r,32.16,21.79,20.671245,2.22E+00
CR19,c.robustus,nonburrower,f,l,35.19,21.09,6.880356,1.89E+00
CR19,c.robustus,nonburrower,f,r,35.19,22.17,11.789148,2.43E+00
CR20,c.robustus,nonburrower,f,l,36.44,24.5,15.118677,2.23E+00
CR20,c.robustus,nonburrower,f,r,36.44,25.26,16.69794,2.64E+00
CR21,c.robustus,nonburrower,m,r,36.45,27.25,9.908115,2.84E+00
CR21,c.robustus,nonburrower,m,l,36.45,26.25,15.99381,3.04E+00
CR22,c.robustus,nonburrower,f,r,41.24,29.39,13.841184,3.57E+00
CR22,c.robustus,nonburrower,f,l,41.24,29.56,19.806171,4.51E+00
CR23,c.robustus,nonburrower,f,l,33.75,22.05,11.598027,1.00E+00
CR23,c.robustus,nonburrower,f,r,33.75,22.48,18.347616,1.36E+00
CR24,c.robustus,nonburrower,f,l,33.97,22.29,9.435342,1.33E+00
CR24,c.robustus,nonburrower,f,r,33.97,20.97,12.654222,1.82E+00
CR25,c.robustus,nonburrower,m,l,19.92,11.07,2.021859,-3.55E+00
CR25,c.robustus,nonburrower,m,r,19.92,11.91,20.540478,-3.57E+00
CR26,c.robustus,nonburrower,m,r,41.99,31.73,14.102718,2.76E+00
CR26,c.robustus,nonburrower,m,l,41.99,32.6,17.392011,3.36E+00
CR27,c.robustus,nonburrower,f,l,16.97,9.04,0.50295,-4.69E+00
CR27,c.robustus,nonburrower,f,r,16.97,9.8,35.970984,-4.54E+00
CR28,c.robustus,nonburrower,m,l,41.97,31.93,15.39027,3.38E+00
CR28,c.robustus,nonburrower,m,r,41.97,33.08,15.621627,3.75E+00
CR29,c.robustus,nonburrower,m,r,37.83,29.98,14.877261,1.80E+00
CR29,c.robustus,nonburrower,m,l,37.83,29.08,18.599091,1.99E+00
CR30,c.robustus,nonburrower,m,l,27.66,16.82,8.882097,-1.82E+00
CR30,c.robustus,nonburrower,m,r,27.66,17.1,15.59145,-1.53E+00
CR31,c.robustus,nonburrower,m,l,38.29,26.89,16.315698,1.89E+00
CR31,c.robustus,nonburrower,m,r,38.29,27.23,17.593191,1.39E+00
CR32,c.robustus,nonburrower,m,l,39.29,31.66,17.070123,2.54E+00
CR32,c.robustus,nonburrower,m,r,39.29,32.61,20.389593,2.30E+00
CR34,c.robustus,nonburrower,m,r,42.7,34.72,12.0708,4.03E+00
CR34,c.robustus,nonburrower,m,l,42.7,32.92,23.53806,3.93E+00
CR35,c.robustus,nonburrower,m,r,29.38,18.49,3.359706,-1.82E+00
CR35,c.robustus,nonburrower,m,l,29.38,18.47,8.711094,-1.02E+00
CR36,c.robustus,nonburrower,f,r,40.29,30.26,1.60944,2.15E+00
CR36,c.robustus,nonburrower,f,l,40.29,29.37,19.695522,2.35E+00
CR37,c.robustus,nonburrower,f,r,46.58,37.94,19.765935,4.84E+00
CR37,c.robustus,nonburrower,f,l,46.58,38.11,23.809653,6.12E+00
CR38,c.robustus,nonburrower,f,r,39.12,26.83,0.975723,1.24E+00
CR38,c.robustus,nonburrower,f,l,39.12,27.54,25.338621,2.31E+00
CR39,c.robustus,nonburrower,f,l,40.5,26.61,14.947674,1.73E+00
CR39,c.robustus,nonburrower,f,r,40.5,27.43,18.116259,1.79E+00
CR40,c.robustus,nonburrower,f,l,16.34,10.07,0.824838,-4.49E+00
CR40,c.robustus,nonburrower,f,r,16.34,10.26,13.197408,-4.43E+00
CR41,c.robustus,nonburrower,f,r,38.37,27.87,9.898056,2.20E+00
CR41,c.robustus,nonburrower,f,l,38.37,27.34,19.564755,2.28E+00
CR42,c.robustus,nonburrower,m,r,43.14,33.14,17.432247,4.22E+00
CR42,c.robustus,nonburrower,m,l,43.14,32.47,21.194313,4.58E+00
CR43,c.robustus,nonburrower,m,l,21.75,13.15,3.480414,-2.76E+00
CR43,c.robustus,nonburrower,m,r,21.75,13.22,12.0708,-2.73E+00
CR45,c.robustus,nonburrower,m,l,37.59,23.16,4.094013,1.69E-02
CR45,c.robustus,nonburrower,m,r,37.59,28.42,22.391334,2.26E+00
CR46,c.robustus,nonburrower,m,r,38.06,28.21,5.220621,2.96E+00
CR46,c.robustus,nonburrower,m,l,38.06,24.04,7.795725,6.61E-01
CR47,c.robustus,nonburrower,f,l,43.43,33.02,24.634491,4.79E+00
CR47,c.robustus,nonburrower,f,r,43.43,33.97,24.64455,4.25E+00
CR48,c.robustus,nonburrower,f,l,33.96,23.29,16.536996,1.18E+00
CR48,c.robustus,nonburrower,f,r,33.96,23.65,29.945643,1.16E+00
CR49,c.robustus,nonburrower,m,r,41.73,38.52,15.279621,4.90E+00
CR49,c.robustus,nonburrower,m,l,41.73,37.47,25.600155,4.61E+00
CR50,c.robustus,nonburrower,f,l,37.97,25.96,20.097882,1.24E+00
CR50,c.robustus,nonburrower,f,r,37.97,26.21,22.713222,1.36E+00
CR51,c.robustus,nonburrower,f,r,21.79,13.15,1.156785,-2.81E+00
CR51,c.robustus,nonburrower,f,l,21.79,13.19,6.457878,-2.69E+00
CR52,c.robustus,nonburrower,f,l,29.27,19.43,6.980946,-8.97E-01
CR52,c.robustus,nonburrower,f,r,29.27,19.88,16.265403,-9.93E-01
CR53,c.robustus,nonburrower,m,l,25.6,16.52,7.574427,-2.21E+00
CR53,c.robustus,nonburrower,m,r,25.6,14.34,12.87552,-3.15E+00
CR54,c.robustus,nonburrower,f,l,17.49,9.85,1.076313,-4.10E+00
CR54,c.robustus,nonburrower,f,r,17.49,10.63,3.399942,-3.95E+00
CR55,c.robustus,nonburrower,f,l,22.78,13.15,1.227198,-2.46E+00
CR55,c.robustus,nonburrower,f,r,22.78,13.64,14.022246,-2.44E+00
CR56,c.robustus,nonburrower,f,l,37.66,27.18,17.915079,1.93E+00
CR56,c.robustus,nonburrower,f,r,37.66,27.85,20.299062,2.10E+00
CR57,c.robustus,nonburrower,m,l,28.24,17.6,12.241803,-1.12E+00
CR57,c.robustus,nonburrower,m,r,28.24,17.51,22.83393,-1.66E+00
CR58,c.robustus,nonburrower,f,r,38.27,27.12,16.929297,2.89E+00
CR58,c.robustus,nonburrower,f,l,38.27,26.56,24.674727,3.11E+00
CR59,c.robustus,nonburrower,m,l,25.22,17.06,8.892156,-1.27E+00
CR59,c.robustus,nonburrower,m,r,25.22,16.88,25.499565,-1.31E+00
CR60,c.robustus,nonburrower,m,r,39.17,31.38,16.506819,4.17E+00
CR60,c.robustus,nonburrower,m,l,39.17,31.13,24.222072,4.29E+00
CR61,c.robustus,nonburrower,m,l,21.61,13.89,2.474514,-2.66E+00
CR61,c.robustus,nonburrower,m,r,21.61,13.91,6.850179,-2.71E+00
CR62,c.robustus,nonburrower,m,r,35.75,25.91,10.219944,1.84E+00
CR62,c.robustus,nonburrower,m,l,35.75,25.2,15.470742,1.77E+00
FO02,f. obscurus,nonburrower,m,l,21.22,10.92,1.116549,-3.72E+00
FO02,f. obscurus,nonburrower,m,r,21.22,10.67,2.172744,-3.82E+00
FO03,f. obscurus,nonburrower,m,r,26.51,16.18,1.649676,-1.48E+00
FO03,f. obscurus,nonburrower,m,l,26.51,15.44,4.456137,-1.90E+00
FO04,f. obscurus,nonburrower,m,r,25.52,13.83,1.277493,-2.86E+00
FO04,f. obscurus,nonburrower,m,l,25.52,14.47,3.349647,-2.14E+00
FO06,f. obscurus,nonburrower,m,l,25.82,17.26,2.001741,-1.63E+00
FO06,f. obscurus,nonburrower,m,r,25.82,14.57,8.14779,-3.32E+00
FO07,f. obscurus,nonburrower,m,l,26.42,17.01,8.107554,-2.15E+00
FO07,f. obscurus,nonburrower,m,r,26.42,17.51,27.682368,-1.75E+00
FO08,f. obscurus,nonburrower,f,l,23.18,11.77,0.452655,-2.98E+00
FO08,f. obscurus,nonburrower,f,r,23.18,11.82,9.002805,-2.22E+00
FO09,f. obscurus,nonburrower,f,l,23.78,13.62,5.683335,-2.31E+00
FO09,f. obscurus,nonburrower,f,r,23.78,13.81,21.395493,-2.20E+00
FO10,f. obscurus,nonburrower,m,r,30.07,21.47,3.349647,-3.73E-01
FO10,f. obscurus,nonburrower,m,l,30.07,23.38,10.883838,-1.36E-01
FO11,f. obscurus,nonburrower,f,l,22.67,13.61,7.071477,-2.22E+00
FO11,f. obscurus,nonburrower,f,r,22.67,13.89,25.610214,-2.31E+00
FO12,f. obscurus,nonburrower,m,r,30.38,21.18,1.790502,-9.18E-02
FO12,f. obscurus,nonburrower,m,l,30.38,21.74,9.183867,2.60E-01
FO13,f. obscurus,nonburrower,f,l,20.09,11.38,4.003482,-2.93E+00
FO13,f. obscurus,nonburrower,f,r,20.09,11.5,5.482155,-2.88E+00
FO14,f. obscurus,nonburrower,m,r,31.97,22.64,1.40826,-8.99E-02
FO14,f. obscurus,nonburrower,m,l,31.97,21.83,9.566109,2.33E-01
FO15,f. obscurus,nonburrower,m,r,29.51,20.27,8.067318,-8.75E-01
FO15,f. obscurus,nonburrower,m,l,29.51,19.98,10.46136,-2.87E-01
FO16,f. obscurus,nonburrower,f,r,20.3,11.62,0.774543,-3.24E+00
FO16,f. obscurus,nonburrower,f,l,20.3,11.65,4.989264,-3.13E+00
FO17,f. obscurus,nonburrower,m,l,27.7,18.63,7.835961,-8.48E-01
FO17,f. obscurus,nonburrower,m,r,27.7,18.48,9.193926,-8.20E-01
FO18,f. obscurus,nonburrower,f,l,22.4,11.02,0.794661,-3.45E+00
FO18,f. obscurus,nonburrower,f,r,22.4,11.26,1.015959,-3.49E+00
FO19,f. obscurus,nonburrower,m,r,30.75,22.26,6.669117,-6.09E-02
FO19,f. obscurus,nonburrower,m,l,30.75,21.95,9.123513,4.95E-01
FO22,f. obscurus,nonburrower,f,l,24.04,14.68,9.264339,-2.14E+00
FO22,f. obscurus,nonburrower,f,r,24.04,12.35,11.225844,-2.90E+00
FO24,f. obscurus,nonburrower,m,l,22.29,11.69,0.885192,-3.47E+00
FO24,f. obscurus,nonburrower,m,r,22.29,11.75,7.755489,-3.30E+00
FO26,f. obscurus,nonburrower,m,l,40.53,29.44,5.763807,1.72E+00
FO26,f. obscurus,nonburrower,m,r,40.53,35.29,8.861979,2.83E+00
FO29,f. obscurus,nonburrower,f,l,26.71,14.74,2.796402,-1.70E+00
FO29,f. obscurus,nonburrower,f,r,26.71,18.24,3.72183,-6.31E-01
FO30,f. obscurus,nonburrower,m,l,41.74,18.4,3.681594,-1.30E+00
FO30,f. obscurus,nonburrower,m,r,41.74,29.99,11.024664,2.70E+00
FO31,f. obscurus,nonburrower,m,l,33.06,18.95,2.31357,-1.32E+00
FO31,f. obscurus,nonburrower,m,r,33.06,30.77,10.46136,2.26E+00
FO32,f. obscurus,nonburrower,f,r,29.78,21.36,6.860238,1.74E-01
FO32,f. obscurus,nonburrower,f,l,29.78,20.62,13.126995,1.23E-01
FO33,f. obscurus,nonburrower,f,r,38.02,28.18,8.027082,2.77E+00
FO33,f. obscurus,nonburrower,f,l,38.02,27.7,18.337557,2.83E+00
FO34,f. obscurus,nonburrower,f,r,28.79,19.35,1.0059,-5.61E-01
FO34,f. obscurus,nonburrower,f,l,28.79,18.67,9.324693,-7.65E-01
FO36,f. obscurus,nonburrower,f,l,16.19,9.01,0.613599,-4.47E+00
FO36,f. obscurus,nonburrower,f,r,16.19,8.26,8.781507,-4.61E+00
FO37,f. obscurus,nonburrower,f,r,28.67,18.6,2.394042,-6.68E-01
FO37,f. obscurus,nonburrower,f,l,28.67,18.29,13.629945,-6.49E-01
FO38,f. obscurus,nonburrower,m,r,34.23,32.2,1.146726,3.14E+00
FO38,f. obscurus,nonburrower,m,l,34.23,31.21,12.141213,3.41E+00
FO39,f. obscurus,nonburrower,m,r,33.57,30.74,7.906374,2.83E+00
FO39,f. obscurus,nonburrower,m,l,33.57,31.11,12.724635,3.48E+00
FO40,f. obscurus,nonburrower,m,r,34.54,32.4,5.793984,3.07E+00
FO40,f. obscurus,nonburrower,m,l,34.54,32.78,13.800948,3.39E+00
FO41,f. obscurus,nonburrower,m,r,29.72,24.41,14.746494,4.47E-01
FO41,f. obscurus,nonburrower,m,l,29.72,23.88,16.667763,4.96E-01
FO42,f. obscurus,nonburrower,f,l,27.9,16.25,6.980946,-1.36E+00
FO42,f. obscurus,nonburrower,f,r,27.9,18.05,11.839443,-1.11E+00
FO43,f. obscurus,nonburrower,m,l,27.36,18.62,6.53835,-1.15E+00
FO43,f. obscurus,nonburrower,m,r,27.36,20.72,9.606345,-5.43E-01
FO44,f. obscurus,nonburrower,m,l,32.88,28.04,6.528291,2.42E+00
FO44,f. obscurus,nonburrower,m,r,32.88,29.15,21.898443,2.18E+00
FO45,f. obscurus,nonburrower,f,l,28.27,14.59,1.116549,-1.67E+00
FO45,f. obscurus,nonburrower,f,r,28.27,15.14,6.196344,-1.86E+00
FO46,f. obscurus,nonburrower,f,r,27.76,18.19,0.684012,-8.10E-01
FO46,f. obscurus,nonburrower,f,l,27.76,17.58,6.085695,-6.47E-01
FO48,f. obscurus,nonburrower,f,r,34.08,24.44,14.414547,1.46E+00
FO48,f. obscurus,nonburrower,f,l,34.08,23.81,17.271303,1.37E+00
FO49,f. obscurus,nonburrower,m,r,29.69,23.03,11.024664,5.28E-01
FO49,f. obscurus,nonburrower,m,l,29.69,22.21,14.927556,5.40E-01
FO50,f. obscurus,nonburrower,m,r,32.65,31.03,13.529355,2.72E+00
FO50,f. obscurus,nonburrower,m,l,32.65,30.35,16.979592,2.73E+00
FO53,f. obscurus,nonburrower,f,r,34.83,25.15,13.086759,4.67E+00
FO53,f. obscurus,nonburrower,f,l,34.83,24.73,20.208531,1.87E+00
FO55,f. obscurus,nonburrower,m,r,32.11,31.14,14.112777,3.20E+00
FO55,f. obscurus,nonburrower,m,l,32.11,30.4,14.364252,3.15E+00
FO56,f. obscurus,nonburrower,m,l,33.39,31.22,9.867879,3.27E+00
FO56,f. obscurus,nonburrower,m,r,33.39,33.43,17.120418,3.74E+00
FO57,f. obscurus,nonburrower,m,r,36.68,37.75,2.062095,3.72E+00
FO57,f. obscurus,nonburrower,m,l,36.68,36.85,20.480124,3.79E+00
FO58,f. obscurus,nonburrower,m,r,37.37,26.63,8.771448,9.60E-01
FO58,f. obscurus,nonburrower,m,l,37.37,35.63,18.900861,4.87E+00
FO59,f. obscurus,nonburrower,f,l,35,21.01,9.0531,3.09E-01
FO59,f. obscurus,nonburrower,f,r,35,21.07,12.865461,1.43E-01
FO60,f. obscurus,nonburrower,m,l,28.08,23.79,10.401006,6.57E-01
FO60,f. obscurus,nonburrower,m,r,28.08,24.26,11.276139,5.50E-01
FO61,f. obscurus,nonburrower,m,l,29.76,23.1,11.235903,7.53E-02
FO61,f. obscurus,nonburrower,m,r,29.76,24.28,15.329916,5.19E-01
FO62,f. obscurus,nonburrower,f,l,33.63,23.08,12.040623,4.52E-01
FO62,f. obscurus,nonburrower,f,r,33.63,23.6,19.51446,3.56E-01
FO63,f. obscurus,nonburrower,f,l,30.94,19.29,9.304575,-6.76E-01
FO63,f. obscurus,nonburrower,f,r,30.94,19.63,16.114518,-7.97E-01
FO64,f. obscurus,nonburrower,m,l,32,29.77,14.746494,1.98E+00
FO64,f. obscurus,nonburrower,m,r,32,27.72,16.748235,5.96E-01
FO65,f. obscurus,nonburrower,m,r,37.15,36.25,15.460683,4.70E+00
FO65,f. obscurus,nonburrower,m,l,37.15,35.72,16.506819,4.65E+00
FO66,f. obscurus,nonburrower,f,r,34.41,31.78,14.957733,2.75E+00
FO66,f. obscurus,nonburrower,f,l,34.41,30.73,16.778412,3.00E+00
FO67,f. obscurus,nonburrower,m,r,33.28,28.92,13.539414,2.80E+00
FO67,f. obscurus,nonburrower,m,l,33.28,28.39,20.178354,2.69E+00
FO68,f. obscurus,nonburrower,m,r,33.53,30.14,3.892833,2.71E+00
FO68,f. obscurus,nonburrower,m,l,33.53,28.66,12.362511,2.22E+00
FO69,f. obscurus,nonburrower,f,r,28.32,17.89,8.24838,-1.20E+00
FO69,f. obscurus,nonburrower,f,l,28.32,17.63,10.411065,-9.75E-01
FO71,f. obscurus,nonburrower,f,l,27.73,17.22,9.566109,-8.77E-01
FO71,f. obscurus,nonburrower,f,r,27.73,17.2,15.943515,-1.17E+00
FO72,f. obscurus,nonburrower,f,l,37.93,25.67,13.096818,1.80E+00
FO72,f. obscurus,nonburrower,f,r,37.93,25.35,18.70974,1.21E+00
FO73,f. obscurus,nonburrower,f,r,29.24,18.2,6.0354,-5.30E-01
FO73,f. obscurus,nonburrower,f,l,29.24,17.63,11.577909,-5.90E-01
FO74,f. obscurus,nonburrower,m,l,17,9.01,1.036077,-4.26E+00
FO74,f. obscurus,nonburrower,m,r,17,9.61,10.491537,-4.29E+00
FO76,f. obscurus,nonburrower,m,r,34.34,34.38,13.489119,3.54E+00
FO76,f. obscurus,nonburrower,m,l,34.34,34.57,14.102718,3.82E+00
FO77,f. obscurus,nonburrower,m,l,37.37,36.46,13.921656,4.58E+00
FO77,f. obscurus,nonburrower,m,r,37.37,37.92,18.548796,4.59E+00
FO78,f. obscurus,nonburrower,f,r,34.27,24.53,12.080859,1.13E+00
FO78,f. obscurus,nonburrower,f,l,34.27,22.5,17.784312,1.26E+00
FO79,f. obscurus,nonburrower,f,r,33.19,24.72,17.271303,1.42E+00
FO79,f. obscurus,nonburrower,f,l,33.19,24.11,19.132218,1.48E+00
FO80,f. obscurus,nonburrower,m,l,26.07,20.65,7.956669,-6.14E-01
FO81,f. obscurus,nonburrower,f,l,29.32,16.56,9.727053,-1.49E+00
FO81,f. obscurus,nonburrower,f,r,29.32,17.2,11.698617,-1.29E+00
FO82,f. obscurus,nonburrower,m,r,36.08,36.29,9.706935,3.91E+00
FO82,f. obscurus,nonburrower,m,l,36.08,35.08,16.29558,3.99E+00
FO83,f. obscurus,nonburrower,f,r,35.48,25.9,13.971951,1.56E+00
FO83,f. obscurus,nonburrower,f,l,35.48,25.59,14.374311,1.68E+00
FO85,f. obscurus,nonburrower,m,l,26.7,20.6,3.601122,-5.10E-01
FO85,f. obscurus,nonburrower,m,r,26.7,18.99,14.474901,-1.28E+00
LT01,l. thomai,burrower,m,r,38.19,26.55,0.90531,2.65E+00
LT01,l. thomai,burrower,m,l,38.19,27.31,18.629268,2.16E+00
LT03,l. thomai,burrower,m,l,30.03,15.57,3.581004,-1.49E+00
LT03,l. thomai,burrower,m,r,30.03,17.36,16.919238,-9.79E-01
LT05,l. thomai,burrower,m,l,18.08,8.98,0.623658,-4.39E+00
LT05,l. thomai,burrower,m,r,18.08,9.18,12.302157,-4.66E+00
LT06,l. thomai,burrower,f,l,34.13,20.21,10.109295,-2.07E-03
LT06,l. thomai,burrower,f,r,34.13,20.85,13.700358,-4.69E-01
LT07,l. thomai,burrower,f,r,33.25,19.81,14.122836,2.62E-01
LT07,l. thomai,burrower,f,l,33.25,21.41,15.329916,2.98E-01
LT08,l. thomai,burrower,m,l,31.63,21.762,8.721153,-9.77E-02
LT08,l. thomai,burrower,m,r,31.63,21.47,22.582455,3.19E-02
LT09,l. thomai,burrower,f,r,40.7,27.11,7.312893,2.80E+00
LT09,l. thomai,burrower,f,l,40.7,17.43,8.34897,1.05E+00
LT10,l. thomai,burrower,f,l,36.5,14.53,6.870297,-8.35E-02
LT10,l. thomai,burrower,f,r,36.5,21.9,9.244221,1.27E+00
LT12,l. thomai,burrower,f,l,39.59,21.63,7.755489,6.47E-01
LT12,l. thomai,burrower,f,r,39.59,16.71,18.126318,-1.99E+00
LT13,l. thomai,burrower,f,l,35.28,21.39,7.504014,2.12E-01
LT13,l. thomai,burrower,f,r,35.28,23.08,20.007351,8.83E-01
LT14,l. thomai,burrower,f,r,36.35,23.34,2.202921,2.00E+00
LT14,l. thomai,burrower,f,l,36.35,23.16,18.558855,1.90E+00
LT15,l. thomai,burrower,f,r,37.06,24.74,16.547055,1.76E+00
LT15,l. thomai,burrower,f,l,37.06,22.99,24.04101,1.69E+00
LT16,l. thomai,burrower,f,r,46.42,30.5,8.027082,3.84E+00
LT16,l. thomai,burrower,f,l,46.42,30.1,39.521811,3.98E+00
LT17,l. thomai,burrower,m,r,37.58,25.9,1.20708,2.58E+00
LT17,l. thomai,burrower,m,l,37.58,25.74,24.564078,2.39E+00
LT18,l. thomai,burrower,f,l,29.16,17.94,11.477319,-5.97E-01
LT18,l. thomai,burrower,f,r,29.16,18.89,12.191508,-2.38E-01
LT19,l. thomai,burrower,f,l,34.68,17.18,7.514073,-9.12E-01
LT19,l. thomai,burrower,f,r,34.68,22.74,9.998646,1.53E+00
LT20,l. thomai,burrower,f,r,34.75,21.69,13.529355,1.09E+00
LT20,l. thomai,burrower,f,l,34.75,22.62,30.348003,8.47E-01
LT22,l. thomai,burrower,f,l,36.5,23.64,20.379534,1.19E+00
LT22,l. thomai,burrower,f,r,36.5,24.3,22.672986,1.04E+00
LT23,l. thomai,burrower,f,r,42.06,27.94,11.386788,2.60E+00
LT23,l. thomai,burrower,f,l,42.06,28.18,32.309508,3.01E+00
LT24,l. thomai,burrower,f,l,35.98,10.91,2.072154,-2.84E+00
LT24,l. thomai,burrower,f,r,35.98,13.62,9.65664,-2.91E+00
LT25,l. thomai,burrower,m,l,22.01,8.46,0.271593,-4.24E+00
LT25,l. thomai,burrower,m,r,22.01,12.59,3.641358,-2.76E+00
LT26,l. thomai,burrower,f,l,21.12,9.13,0.633717,-4.18E+00
LT26,l. thomai,burrower,f,r,21.12,10.74,14.122836,-3.09E+00
LT27,l. thomai,burrower,m,l,26.61,17.03,6.317052,-1.09E+00
LT27,l. thomai,burrower,m,r,26.61,16.93,18.186672,-1.29E+00
LT28,l. thomai,burrower,m,l,28.53,17.62,10.753071,-5.98E-01
LT28,l. thomai,burrower,m,r,28.53,17.73,22.019151,-7.27E-01
